HOLEID,X,Y,Z,cu_ppm,au_ppm,ag_ppm,fe_ppm,s_ppm,total_sulphide_ppm,CuEq_ppm
48,404.0651749998797,-344.0103199966252,55.68,4200.0,0.18,0.55,216900.0,1400.0000000000002,222500.0,4273.2
48,400.2551749999402,-351.98031999729574,32.3,5300.0,0.31,0.82,247600.00000000003,1900.0,254800.00000000003,5415.38
48,396.185174999875,-359.9403199963272,8.95,9000.0,1.03,2.14,298100.0,3000.0,310100.0,9334.26
48,393.2351749999216,-365.5903199966997,-7.7,4500.0,0.29,1.31,232300.0,1600.0,238400.0,4653.54
48,391.04517499986105,-369.77031999640167,-20.02,9100.0,0.49,2.49,260200.0,3100.0,272400.0,9382.66
48,387.5851749998983,-376.27031999640167,-39.02,4900.0,0.23,1.36,281100.0,1700.0000000000002,287700.0,5048.74
48,384.1751749998657,-382.6503199972212,-57.51,2900.0,0.18,0.85,225900.0,1000.0,229800.0,2998.4
48,382.3051749998704,-386.0903199966997,-67.41,6899.999999999999,0.26,1.63,289100.0,2700.0,298700.0,7075.919999999999
49,238.2451749999309,48.889680003747344,178.56,5900.0,0.29,1.61,313700.0,1600.0,321200.0,6078.74
49,237.02517499995884,45.85968000255525,169.19,16600.0,0.98,4.08,436900.0,4800.0,458300.0,17089.72
49,235.70517499989364,42.68968000262976,159.37,7300.0,0.36,1.96,303200.0,1900.0,312400.0,7518.64
49,234.10517499991693,39.029680002480745,148.11,6899.999999999999,0.35,1.71,327900.0,1900.0,336700.0,7096.139999999999
49,231.85517499991693,34.15968000330031,133.14,8500.0,0.44,2.22,325600.0,2500.0,336600.0,8752.48
49,228.87517499993555,28.16968000307679,114.67,8000.0,0.42,1.8,315800.0,2300.0,326100.0,8214.2
49,226.21517499990296,23.149680003523827,99.07,4300.0,0.07,1.06,195700.0,1200.0,201200.0,4399.54
49,222.4851749999216,16.589680003002286,78.28,9900.0,0.32,2.59,321700.0,3200.0,334800.0,10165.56
49,217.8351749998983,9.179680002853274,54.5,4800.0,0.21,1.17,298600.0,1500.0,304900.0,4929.78
49,212.85517499991693,1.9496800024062395,30.74,5600.000000000001,0.28,1.53,280700.0,1700.0000000000002,288000.0,5770.520000000001
49,209.9151749999728,-2.0003199968487024,17.46,7000.0,0.49,1.41,333700.0,2000.0,342700.0,7191.94
49,208.9851749999216,-3.200319997966289,13.38,3900.0,0.17,0.77,275900.0,1100.0,280900.0,3990.18
49,207.6351749999449,-4.930319996550679,7.53,6300.0,0.28,1.84,284600.0,1900.0,292800.0,6496.56
49,206.14517499995415,-6.830319996923208,1.14,3000.0,0.14,0.79,244000.0,900.0,247900.0,3087.36
49,205.06517499987967,-8.210319997742772,-3.46,2700.0,0.14,0.72,325900.00000000006,800.0,329400.00000000006,2781.48
49,203.4151749999728,-10.30031999759376,-10.44,3200.0,0.12,0.8,266700.0,900.0,270800.0,3285.2
49,201.35517499991693,-12.84031999669969,-18.96,6000.0,0.31,1.49,380100.0,1800.0,387900.0,6171.66
49,197.70517499989364,-17.170319996774197,-33.55,4600.0,0.19,1.28,208300.0,1300.0,214200.0,4736.02
49,191.5951749999076,-24.010319996625185,-56.81,4700.0,0.25,1.29,273600.0,1300.0,279600.0,4845.86
49,185.1351749999449,-30.760319996625185,-80.0,7700.0,0.43,2.21,314300.0,2200.0,324200.0,7950.14
49,178.35517499991693,-37.44031999632716,-103.11,5900.0,0.37,1.37,315200.0,1700.0000000000002,322800.0,6070.58
49,171.30517499987036,-44.09031999669969,-126.16,5900.0,0.39,1.44,279200.0,1700.0000000000002,286800.0,6079.46
49,164.03517499996815,-50.83031999692321,-149.11,5600.000000000001,0.33,1.22,285300.0,1600.0,292500.0,5751.9800000000005
49,156.51517499994952,-57.49031999707222,-172.0,6500.0,0.5,1.43,273200.0,1900.0,281600.0,6695.12
49,148.98517499992158,-64.06031999737024,-194.92,4000.0,0.22,0.96,258500.0,1300.0,263800.0,4113.64
49,142.1751749998657,-69.80031999759376,-215.31,5800.0,0.2,1.79,248400.0,1700.0000000000002,255900.0,5980.36
50,525.3951749999542,-587.9103199969977,293.77,2100.0,0.13,0.55,227400.0,800.0,230300.0,2165.7
50,522.1351749999449,-595.7703199964017,269.65,7500.0,0.46,1.28,281100.0,3700.0,292300.0,7676.52
50,518.7251749999123,-603.6003199964762,245.55,6300.0,0.25,1.43,229000.0,2500.0,237800.0,6457.62
50,515.1651749999728,-611.5103199966252,221.49,12400.0,1.07,2.73,253700.0,5100.0,271200.0,12789.82
50,507.5251749999589,-627.4403199963272,173.39,5200.0,0.16,1.09,108400.0,2100.0,115700.0,5315.56
50,504.8751749999356,-632.5503199975938,157.8,2100.0,0.11,0.55,189200.00000000003,800.0,192100.00000000003,2162.7
50,501.88517499994487,-638.1203199978918,140.6,3200.0,0.15,0.62,233000.0,1500.0,237700.0,3274.58
50,499.2051749998936,-642.9903199970722,125.41,1700.0000000000002,0.13,0.35,172800.0,800.0,175300.0,1748.9000000000003
50,498.28517499996815,-644.6503199972212,120.19,3800.0,0.22,0.73,266800.0,2000.0,272600.0,3894.32
50,495.2051749998936,-650.2003199979663,102.79,5200.0,0.3,1.15,223800.0,2000.0,231000.0,5341.6
50,492.44517499988433,-655.1103199962527,87.36,18900.0,0.52,4.41,421700.0,7100.0,447700.0,19348.44
50,490.075174999889,-659.2803199980408,74.23,8700.0,0.47,1.45,269800.0,4500.0,283000.0,8892.3
50,485.8051749998704,-666.7103199977428,50.75,5500.0,0.29,1.52,222100.0,2000.0,229600.0,5671.18
50,481.9551749998936,-673.3903199974447,29.69,5400.0,0.23,1.28,106300.0,1900.0,113600.0,5542.02
50,478.2451749999309,-679.7803199980408,9.58,12600.0,0.76,2.35,139300.0,3400.0000000000005,155300.0,12911.4
51,166.075174999889,139.63968000374734,185.77,22100.0,1.02,6.79,433700.0,6100.0,461900.0,22823.36
51,166.53517499996815,140.9196800030768,182.69,21200.0,0.4,6.57,319700.0,5600.000000000001,346500.0,21811.88
51,168.04517499986105,145.09968000277877,172.62,25500.0,1.83,5.03,452400.0,8400.0,486300.0,26197.02
51,170.51517499994952,151.8296800032258,156.52,8400.0,0.85,1.62,337400.0,3300.0,349100.0,8663.58
51,172.03517499996815,155.94968000240624,146.77,15900.0,1.71,3.22,466200.0,7500.0,489600.0,16426.98
51,173.14517499995418,158.94968000240624,139.73,6000.0,0.2,1.67,284200.0,1900.0,292100.0,6170.28
51,174.37517499993555,162.2396800033748,132.08,19700.0,2.11,3.53,493200.0,7500.0,520400.0,20313.02
51,176.2551749999402,167.19968000240624,120.65,4200.0,0.26,1.1,262800.0,1500.0,268500.0,4331.4
51,179.71517499990296,176.19968000240624,100.14,14000.0,0.87,3.85,343600.0,4600.0,362200.0,14453.9
51,183.9251749998657,186.69968000240624,76.81,28700.0,2.81,5.11,431900.0,10900.0,471500.0,29550.74
51,188.06517499987967,196.64968000352383,54.93,9000.0,0.57,2.79,236300.0,2800.0000000000005,248100.0,9319.86
51,190.3851749999449,202.11968000233173,43.03,2600.0,0.06,0.8,234200.00000000003,800.0,237600.00000000003,2676.2
52,-206.77482500008773,420.22968000359833,247.04,800.0,0.03,0.05,89200.0,700.0000000000001,90700.0,808.7
52,-210.53482500009704,409.76968000270426,223.9,3400.0000000000005,0.12,0.34,40199.99999999999,1600.0,45199.99999999999,3446.5600000000004
52,-213.27482500008773,402.4196800030768,207.84,1400.0000000000002,0.08,0.07,27600.0,700.0000000000001,29700.0,1417.8800000000003
52,-216.11482500005516,394.9996800031513,191.75,2400.0,0.05,0.15,117800.0,1300.0,121500.0,2420.1
52,-220.2448250000598,384.51968000270426,169.29,2400.0,0.05,0.18,125700.0,1000.0,129100.0,2422.62
52,-224.674825000111,373.9196800030768,146.94,6000.0,0.24,0.77,102000.0,1700.0000000000002,109700.0,6100.68
52,-229.38482500007376,363.1496800035238,124.73,5400.0,0.11,1.15,167500.0,1800.0,174700.0,5513.1
52,-233.2648250000784,354.35968000255525,107.07,2500.0,0.06,0.69,310600.0,900.0,314000.0,2566.96
52,-235.7248250000412,348.88968000374734,96.43,5600.000000000001,0.12,1.51,190000.0,1900.0,197500.0,5744.840000000001
52,-237.12482500006445,345.8296800032258,90.55,5200.0,0.14,1.22,233700.0,1900.0,240800.0,5323.48
52,-240.28482500009704,338.9996800031513,77.65,2500.0,0.02,0.89,140200.0,700.0000000000001,143400.0,2577.76
52,-245.88482500007376,327.05968000367284,55.64,100.0,0.01,0.03,128000.0,100.0,128200.0,104.02
52,-251.7548250000691,314.94968000240624,33.8,1300.0,0.04,0.48,126400.0,400.0,128100.0,1346.32
52,-257.8448250000365,302.7596800029278,12.05,400.0,0.02,0.16,126200.0,200.0,126800.0,416.44
52,-264.174825000111,290.3996800035238,-9.53,3800.0,0.15,1.51,171200.0,1100.0,176100.0,3949.34
52,-268.78482500009704,281.68968000262976,-24.66,6200.0,0.25,2.14,271200.0,1900.0,279300.0,6417.26
52,-273.6548250000924,272.77968000248075,-40.1,4200.0,0.17,1.54,181300.0,1300.0,186800.0,4354.86
52,-280.8348250000272,259.9196800030768,-62.15,5500.0,0.16,1.87,178800.0,1700.0000000000002,186000.0,5681.08
52,-288.27482500008773,246.97968000359836,-84.07,7000.0,0.22,3.02,191400.0,1900.0,200300.0,7286.68
52,-292.7448250000598,239.35968000255525,-96.78,9400.0,0.32,2.6,274200.0,3200.0,286800.0,9666.4
52,-297.0948250000365,232.0896800030023,-108.64,1200.0,0.07,0.36,149500.0,400.0,151100.0,1240.74
52,-301.71482500003185,224.47968000359836,-120.84,6600.0,0.41,1.76,273400.0,2200.0,282200.0,6809.34
52,-306.46482500003185,216.7496800031513,-133.09,4900.0,0.23,1.32,253000.0,1600.0,259500.0,5045.38
52,-314.5148250000784,204.01968000270423,-153.05,12500.0,0.56,3.26,267700.0,4000.0,284200.0,12857.84
52,-322.11482500005513,192.43968000262976,-170.87,5800.0,0.41,1.6,259400.0,1900.0,267100.0,5995.9
52,-326.11482500005513,186.39968000352383,-180.06,15500.0,1.76,0.85,418100.0,11500.0,445100.0,15835.4
52,-331.2948250001064,178.55968000367284,-191.85,9900.0,0.78,1.87,285800.0,4200.0,299900.0,10174.08
53,230.06517499987967,301.6596800033003,162.67,400.0,0.01,0.05,87899.99999999999,200.0,88499.99999999999,405.7
53,227.02517499995884,294.0496800020337,139.05,100.0,0.0,0.02,87800.0,100.0,88000.0,101.68
53,223.85517499991693,286.4896800033748,115.43,800.0,0.02,0.11,82000.0,300.0,83100.0,812.24
53,220.575174999889,278.9996800031513,91.81,600.0,0.01,0.08,79900.0,200.0,80700.0,608.22
53,217.22517499991227,271.5696800034493,68.17,700.0000000000001,0.01,0.07,79800.0,300.0,80800.0,707.3800000000001
53,213.7451749999309,264.1696800030768,44.55,600.0,0.15,0.07,77700.0,300.0,78600.0,628.38
53,210.1651749999728,256.76968000270426,20.94,500.0,0.02,0.07,72200.0,200.0,72900.0,508.88
53,206.47517499991227,249.4096800033003,-2.67,800.0,0.03,0.11,65600.0,300.0,66700.0,813.74
53,202.7551749999402,242.20968000218272,-25.98,1200.0,0.03,0.17,81800.0,400.0,83400.0,1218.78
53,192.85517499991693,224.60968000255525,-83.11,1500.0,0.03,0.04,122800.0,1100.0,125400.0,1507.86
53,183.8451749999076,210.0496800020337,-131.04,4000.0,0.13,0.38,63700.0,1600.0,69300.0,4051.42
54,14.605174999916926,163.94968000240624,173.43,2400.0,0.07,0.65,189900.0,700.0000000000001,193000.0,2465.1
54,11.105174999916926,155.76968000270426,147.86,3800.0,0.2,1.07,281900.0,1200.0,286900.0,3919.88
54,8.985174999921583,151.0896800030023,132.96,7700.0,0.51,1.75,389200.0,2200.0,399100.0,7923.5
54,8.235174999921583,149.4696800019592,127.76,5600.000000000001,0.37,1.32,283700.0,1600.0,290900.0,5766.380000000001
54,6.975174999912269,146.8296800032258,119.27,6800.000000000001,0.42,1.57,328800.0,2000.0,337600.0,6994.880000000001
54,5.355174999916926,143.51968000270426,108.54,5200.0,0.25,1.08,291700.0,1500.0,298400.0,5328.22
54,4.115174999926239,141.0496800020337,100.39,6600.0,0.46,1.35,341100.0,1800.0,349500.0,6782.4
54,3.2851749999681488,139.43968000262976,95.04,5800.0,0.32,1.19,300200.0,1600.0,307600.0,5947.96
54,2.145174999954179,137.31968000344932,87.99,6600.0,0.95,1.14,421400.0,2100.0,430100.0,6838.26
54,0.8751749999355525,135.00968000292778,80.28,4000.0,0.18,0.82,282800.0,1200.0,288000.0,4095.88
54,-0.4948250000597909,132.5896800030023,72.17,10000.0,0.65,1.71,329400.0,3200.0,342600.0,10241.14
54,-3.4148250001017004,127.65968000330032,55.45,3400.0000000000005,0.14,0.87,284800.0,1000.0,289200.0,3494.0800000000004
54,-7.934825000120327,120.7196800019592,31.86,4100.0,0.18,0.78,284100.0,1200.0,289400.0,4192.52
54,-12.864825000055134,113.77968000248076,8.35,3200.0,0.15,0.59,282000.0,1000.0,286200.0,3272.06
54,-18.074825000134297,106.79968000203372,-15.08,4200.0,0.17,0.84,273900.0,1300.0,279400.0,4296.06
54,-22.71482500003185,100.87968000210822,-34.87,4200.0,0.45,0.86,277400.0,1400.0000000000002,283000.0,4339.74
55,-273.1548250000924,388.2196800019592,266.8,2700.0,0.04,0.62,226000.0,700.0000000000001,229400.0,2758.08
55,-276.05482500011567,379.8596800025553,243.42,3200.0,0.09,0.89,224900.0,1100.0,229200.0,3288.26
55,-278.1848250001203,373.9196800030768,227.15,2400.0,0.05,0.75,251200.0,800.0,254400.0,2470.5
55,-279.7248250000412,369.7596800029278,215.76,1800.0,0.02,0.68,139600.0,600.0,142000.0,1860.12
55,-282.5148250000784,362.4696800019592,195.86,8600.0,0.43,2.28,259800.0,2900.0,271300.0,8856.02
55,-286.2648250000784,353.22968000359833,171.2,100.0,0.01,0.02,118800.0,100.0,119000.0,103.18
55,-290.0948250000365,344.1696800030768,148.22,100.0,0.01,0.04,117900.0,100.0,118100.0,104.86
55,-294.19482500012964,334.8996800035238,125.37,2800.0000000000005,0.08,0.94,134600.0,900.0,138300.0,2890.9600000000005
55,-298.11482500005513,326.51968000270426,105.07,3100.0,0.08,1.1,158100.0,1000.0,162200.0,3204.4
55,-302.61482500005513,317.27968000248075,83.33,12300.0,0.36,3.91,286600.0,4000.0,302900.0,12682.44
55,-307.9348250001203,306.80968000367284,59.3,4500.0,0.52,1.71,163500.0,1400.0000000000002,169400.0,4721.64
55,-312.6848250001203,297.86968000233173,39.23,1900.0,0.12,0.72,143000.0,700.0000000000001,145600.0,1978.48
55,-315.37482500006445,292.97968000359833,28.36,6000.0,0.21,1.75,287600.0,2000.0,295600.0,6178.5
55,-316.87482500006445,290.2896800022572,22.41,2100.0,0.54,0.8,163299.99999999997,700.0000000000001,166099.99999999997,2248.2
55,-320.21482500003185,284.3196800034493,9.39,10500.0,0.67,3.68,211100.0,3100.0,224700.0,10909.62
55,-324.86482500005513,276.30968000367284,-7.91,3100.0,0.03,1.2,140400.0,900.0,144400.0,3205.3
55,-331.1648250001017,266.2496800031513,-28.76,9300.0,0.33,3.24,213300.0,2600.0,225200.0,9621.66
55,-338.2348250000505,255.55968000367284,-50.03,600.0,0.06,0.25,148200.0,200.0,149000.0,630.0
55,-343.44482500012964,247.89968000352383,-64.87,1800.0,0.09,0.48,299900.0,600.0,302300.0,1853.82
55,-349.5048250000691,239.0996800027788,-81.55,4500.0,0.18,1.25,309400.0,1500.0,315400.0,4632.0
55,-355.2348250000505,230.72968000359836,-97.19,5300.0,0.27,1.35,295600.0,1800.0,302700.0,5453.9
55,-360.9148250001017,222.39968000352383,-112.61,10000.0,0.58,2.84,271200.0,3200.0,284400.0,10325.56
55,-366.4948250000598,214.19968000240624,-127.63,10900.0,0.72,2.7,300400.0,3800.0,315100.0,11234.8
55,-371.284825000097,207.2196800019592,-140.41,20100.0,1.11,4.5,424400.0,7300.0,451800.0,20644.5
55,-377.13482500007376,198.8196800034493,-155.73,8200.0,0.79,1.66,332000.0,4100.0,344300.0,8457.94
55,-381.45482500013895,192.7196800019592,-166.67,9800.0,1.36,1.26,467500.0,8800.0,486100.0,10109.84
55,-386.9948250000598,184.9196800030768,-180.63,6700.0,0.36,2.21,250500.0,2900.0,260100.0,6939.64
55,-393.11482500005513,176.2996800020337,-196.08,11500.0,0.32,1.69,287400.0,8300.0,307200.0,11689.96
56,63.86517499992624,152.09968000277877,176.86,10800.0,0.63,2.86,297100.0,3000.0,310900.0,11134.74
56,65.78517499996815,157.10968000255525,161.7,30400.0,1.78,9.48,152100.0,8200.0,190700.0,31463.32
56,66.64517499995418,159.31968000344932,154.96,33400.0,1.51,8.8,420000.0,11800.0,465200.0,34365.7
56,67.95517499989364,162.61968000233173,144.92,6700.0,0.84,1.29,329000.0,3000.0,338700.0,6934.36
56,70.05517499987036,167.8396800030023,128.98,22700.0,2.67,3.1,499900.0,12300.0,534900.0,23360.9
56,71.50517499994021,171.34968000277877,118.18,11299.999999999998,0.75,2.94,326800.0,4200.0,342300.0,11659.459999999997
56,72.35517499991693,173.37968000210822,111.93,14100.0,1.35,2.57,463100.0,5800.0,483000.0,14518.38
56,74.6651749999728,178.7496800031513,95.28,11399.999999999998,0.96,2.67,355200.00000000006,4200.0,370800.00000000006,11768.279999999999
56,76.9251749998657,183.86968000233173,79.31,22100.0,1.91,6.92,462400.0,7100.0,491600.0,22967.78
56,79.20517499989364,188.94968000240624,63.48,7700.0,0.41,2.15,286900.0,2400.0,297000.0,7942.1
56,82.55517499987036,196.43968000262976,40.26,9000.0,0.6,2.86,320500.0,2800.0000000000005,332300.0,9330.24
56,85.04517499986105,201.97968000359836,23.16,19700.0,1.12,6.46,434900.0,5900.0,460500.0,20410.64
57,-167.0848250000272,384.26968000270426,230.88,3600.0,0.28,0.4,43000.0,1700.0000000000002,48300.0,3675.6
57,-169.96482500003185,376.4296800028533,207.32,4000.0,0.51,0.39,46000.0,1700.0000000000002,51700.0,4109.26
57,-171.9048250000924,371.2596800029278,191.77,3200.0,0.15,0.19,79700.0,1800.0,84700.0,3238.46
57,-175.48482500005048,361.6796800028533,163.73,1900.0,0.06,0.07,108100.0,900.0,110900.0,1914.88
57,-178.93482500012033,353.2396800033748,140.45,1400.0000000000002,0.03,0.05,79600.0,500.0,81500.0,1408.7000000000003
57,-182.4748250000412,344.7396800033748,118.1,2600.0,0.07,0.33,84600.00000000001,900.0,88100.00000000001,2638.22
57,-185.62482500006445,337.3296800032258,99.22,2500.0,0.08,0.34,258000.0,1100.0,261600.0,2540.56
57,-189.86482500005516,327.0096800029278,73.99,1100.0,0.03,0.28,263700.0,500.0,265300.0,1128.02
57,-194.0948250000365,317.18968000262976,50.85,2900.0,0.08,0.79,277500.0,1100.0,281500.0,2978.36
57,-198.9148250001017,307.0996800027788,27.96,3000.0,0.08,0.9,326400.0,900.0,330300.0,3087.6
57,-203.0948250000365,298.7496800031513,9.58,1400.0000000000002,0.01,0.57,114800.0,500.0,116700.0,1449.38
58,339.3151749998797,-103.52031999640168,161.1,11000.0,0.5,2.7,338600.0,3600.0,353200.0,11301.8
58,336.0651749998797,-110.87031999789178,137.42,6899.999999999999,1.11,1.09,292600.0,2700.0,302200.0,7158.0599999999995
58,332.6551749999635,-118.11031999625266,113.74,8800.0,0.69,1.54,409800.0,3800.0,422400.0,9032.86
58,330.5151749999495,-122.6703199967742,98.71,11800.0,2.34,1.54,465700.0,6800.000000000001,484300.0,12280.36
58,328.4951749999309,-127.02031999640168,84.29,15100.0,1.56,2.0,485900.00000000006,6700.0,507700.00000000006,15502.0
58,325.13517499994487,-134.0103199966252,60.95,19900.0,1.16,4.82,387800.0,6300.0,414000.0,20478.88
58,321.685174999875,-141.27031999640167,36.78,17200.0,1.04,4.9,337000.0,5100.0,359300.0,17767.6
58,317.935174999875,-149.82031999714673,8.65,23700.0,2.89,6.43,414500.0,7500.0,445700.0,24673.62
58,315.77517499995884,-154.9103199969977,-7.95,8500.0,0.63,1.87,322700.00000000006,2800.0000000000005,334000.00000000006,8751.58
58,313.575174999889,-159.96031999774277,-24.56,14400.0,0.85,3.02,340600.0,4700.0,359700.0,14781.18
58,311.575174999889,-164.5003199968487,-39.48,4000.0,0.18,0.93,245400.0,1300.0,250700.0,4105.12
59,333.8551749999169,19.05968000367284,160.83,5600.000000000001,0.29,1.46,252600.00000000003,1700.0000000000002,259900.00000000003,5766.140000000001
59,330.5851749998983,11.309680003672838,137.28,3700.0,0.16,1.07,274600.0,1100.0,279400.0,3813.88
59,327.0551749998704,3.50968000292778,113.79,6899.999999999999,0.35,1.62,251800.0,2300.0,261000.0,7088.579999999999
59,323.9251749998657,-3.010319996625185,94.0,3400.0000000000005,0.19,0.91,241800.0,1100.0,246300.0,3504.9400000000005
59,322.3151749998797,-6.260319996625185,84.15,13400.0,1.84,2.03,451200.0,6500.0,471100.0,13846.52
59,321.575174999889,-7.74031999707222,79.67,14500.0,0.69,3.55,388500.0,5000.0,408000.0,14901.7
59,320.2651749999495,-10.280319998040795,71.93,40700.0,1.08,9.54,445100.0,12600.0,498400.0,41663.36
59,317.87517499993555,-14.850319996476172,58.0,8200.0,0.56,1.96,340900.00000000006,3000.0,352100.00000000006,8448.64
59,314.1751749998657,-21.630319997668263,37.45,20500.0,1.93,3.87,448000.0,7900.0,476400.0,21114.58
59,309.8451749999076,-29.380319997668263,14.09,21900.0,1.03,5.46,408800.0,7200.0,437900.0,22513.14
59,306.45517499989364,-35.46031999774277,-4.1,23600.0,2.33,5.64,447200.0,7700.0,478500.0,24423.26
59,303.9051749999635,-40.0303199980408,-17.79,13100.0,1.8,2.39,410300.0,5699.999999999999,429100.0,13570.76
60,-601.0148250000784,649.3696800023317,256.84,6800.000000000001,0.13,0.15,127800.0,100.0,134700.0,6832.100000000001
60,-604.3248250001343,641.5496800020337,233.32,2700.0,0.1,0.14,104800.0,1400.0000000000002,108900.0,2726.76
60,-607.8848250000738,633.6996800024062,209.85,3900.0,0.16,0.16,96800.0,2300.0,103000.0,3937.44
60,-611.7248250000412,625.8296800032258,186.44,5699.999999999999,0.69,0.48,67200.0,3200.0,76100.0,5843.819999999999
60,-615.814825000125,617.8396800030023,163.1,2500.0,0.6,0.26,50199.99999999999,1000.0,53699.99999999999,2611.84
60,-620.1148250000551,609.7396800033748,139.85,10600.0,0.76,1.03,119800.0,4000.0,134400.0,10800.52
